factor,factor_freq,factor_group,factor_package,start_time,end_time,obs_count,code_count,updated_at
g_trend_neg_ma_gap_10,D,price_volume,trend,2023-08-07 00:00:00,2025-12-19 00:00:00,8630,15,2026-04-23T20:22:14.575468+08:00
g_trend_neg_ma_gap_20,D,price_volume,trend,2023-08-21 00:00:00,2025-12-19 00:00:00,8480,15,2026-04-23T20:22:14.578450+08:00
g_trend_neg_ma_gap_5,D,price_volume,trend,2023-07-31 00:00:00,2025-12-19 00:00:00,8705,15,2026-04-23T20:22:14.581360+08:00
g_trend_neg_open_to_close_intraday,D,price_volume,trend,2023-07-25 00:00:00,2025-12-19 00:00:00,8765,15,2026-04-23T20:22:14.584613+08:00
g_trend_neg_ret_10d,D,price_volume,trend,2023-08-08 00:00:00,2025-12-19 00:00:00,8615,15,2026-04-23T20:22:14.588100+08:00
g_trend_neg_ret_1d,D,price_volume,trend,2023-07-26 00:00:00,2025-12-19 00:00:00,8750,15,2026-04-23T20:22:14.590557+08:00
g_trend_neg_ret_20d,D,price_volume,trend,2023-08-22 00:00:00,2025-12-19 00:00:00,8465,15,2026-04-23T20:22:14.593520+08:00
g_trend_neg_ret_3d,D,price_volume,trend,2023-07-28 00:00:00,2025-12-19 00:00:00,8720,15,2026-04-23T20:22:14.596506+08:00
g_trend_neg_ret_5d,D,price_volume,trend,2023-08-01 00:00:00,2025-12-19 00:00:00,8690,15,2026-04-23T20:22:17.040797+08:00
g_trend_ratio_ret_10d__ma_gap_5,D,price_volume,trend,2023-08-08 00:00:00,2025-12-19 00:00:00,8615,15,2026-04-23T20:22:17.044261+08:00
g_trend_ratio_ret_10d__ret_20d,D,price_volume,trend,2023-08-22 00:00:00,2025-12-19 00:00:00,8465,15,2026-04-23T20:22:17.047649+08:00
g_trend_ratio_ret_1d__ma_gap_5,D,price_volume,trend,2023-07-31 00:00:00,2025-12-19 00:00:00,8705,15,2026-04-23T20:22:17.051008+08:00
g_trend_ratio_ret_1d__ret_10d,D,price_volume,trend,2023-08-08 00:00:00,2025-12-19 00:00:00,8615,15,2026-04-23T20:22:17.053807+08:00
g_trend_ratio_ret_1d__ret_20d,D,price_volume,trend,2023-08-22 00:00:00,2025-12-19 00:00:00,8465,15,2026-04-23T20:22:17.057139+08:00
g_trend_ratio_ret_1d__ret_3d,D,price_volume,trend,2023-07-28 00:00:00,2025-12-19 00:00:00,8720,15,2026-04-23T20:22:17.060543+08:00
g_trend_ratio_ret_1d__ret_5d,D,price_volume,trend,2023-08-01 00:00:00,2025-12-19 00:00:00,8690,15,2026-04-23T20:22:17.063818+08:00
g_trend_ratio_ret_20d__ma_gap_5,D,price_volume,trend,2023-08-22 00:00:00,2025-12-19 00:00:00,8465,15,2026-04-23T20:22:17.066566+08:00
g_trend_ratio_ret_3d__ma_gap_5,D,price_volume,trend,2023-07-31 00:00:00,2025-12-19 00:00:00,8705,15,2026-04-23T20:22:17.069894+08:00
g_trend_ratio_ret_3d__ret_10d,D,price_volume,trend,2023-08-08 00:00:00,2025-12-19 00:00:00,8615,15,2026-04-23T20:22:17.073676+08:00
g_trend_ratio_ret_3d__ret_20d,D,price_volume,trend,2023-08-22 00:00:00,2025-12-19 00:00:00,8465,15,2026-04-23T20:22:17.076866+08:00
g_trend_ratio_ret_3d__ret_5d,D,price_volume,trend,2023-08-01 00:00:00,2025-12-19 00:00:00,8690,15,2026-04-23T20:22:17.080044+08:00
g_trend_ratio_ret_5d__ma_gap_5,D,price_volume,trend,2023-08-01 00:00:00,2025-12-19 00:00:00,8690,15,2026-04-23T20:22:17.082780+08:00
g_trend_ratio_ret_5d__ret_10d,D,price_volume,trend,2023-08-08 00:00:00,2025-12-19 00:00:00,8615,15,2026-04-23T20:22:17.086104+08:00
g_trend_ratio_ret_5d__ret_20d,D,price_volume,trend,2023-08-22 00:00:00,2025-12-19 00:00:00,8465,15,2026-04-23T20:22:17.088994+08:00
g_trend_rel_breakout_20_to_ret_1d,D,price_volume,trend,2023-08-21 00:00:00,2025-12-19 00:00:00,8480,15,2026-04-23T20:22:17.092299+08:00
g_trend_rel_breakout_20_to_ret_3d,D,price_volume,trend,2023-08-21 00:00:00,2025-12-19 00:00:00,8480,15,2026-04-23T20:22:17.095191+08:00
g_trend_rel_ma_cross_5_20_to_ret_1d,D,price_volume,trend,2023-08-21 00:00:00,2025-12-19 00:00:00,8480,15,2026-04-23T20:22:17.100745+08:00
g_trend_rel_ma_cross_5_20_to_ret_3d,D,price_volume,trend,2023-08-21 00:00:00,2025-12-19 00:00:00,8480,15,2026-04-23T20:22:17.103732+08:00
g_trend_rel_ma_gap_10_to_ret_1d,D,price_volume,trend,2023-08-07 00:00:00,2025-12-19 00:00:00,8630,15,2026-04-23T20:22:17.107229+08:00
g_trend_rel_ma_gap_10_to_ret_3d,D,price_volume,trend,2023-08-07 00:00:00,2025-12-19 00:00:00,8630,15,2026-04-23T20:22:17.110047+08:00
g_trend_rel_ma_gap_20_to_ret_1d,D,price_volume,trend,2023-08-21 00:00:00,2025-12-19 00:00:00,8480,15,2026-04-23T20:22:17.112942+08:00
g_trend_rel_ma_gap_20_to_ret_3d,D,price_volume,trend,2023-08-21 00:00:00,2025-12-19 00:00:00,8480,15,2026-04-23T20:22:17.115896+08:00
g_trend_rel_ma_gap_5_to_ret_1d,D,price_volume,trend,2023-07-31 00:00:00,2025-12-19 00:00:00,8705,15,2026-04-23T20:22:17.119500+08:00
g_trend_rel_ma_gap_5_to_ret_3d,D,price_volume,trend,2023-07-31 00:00:00,2025-12-19 00:00:00,8705,15,2026-04-23T20:22:17.122602+08:00
g_trend_rel_ret_10d_to_ret_1d,D,price_volume,trend,2023-08-08 00:00:00,2025-12-19 00:00:00,8615,15,2026-04-23T20:22:17.127867+08:00
g_trend_rel_ret_10d_to_ret_3d,D,price_volume,trend,2023-08-08 00:00:00,2025-12-19 00:00:00,8615,15,2026-04-23T20:22:17.130928+08:00
g_trend_rel_ret_1d_to_ret_3d,D,price_volume,trend,2023-07-28 00:00:00,2025-12-19 00:00:00,8720,15,2026-04-23T20:22:17.134052+08:00
g_trend_rel_ret_20d_to_ret_1d,D,price_volume,trend,2023-08-22 00:00:00,2025-12-19 00:00:00,8465,15,2026-04-23T20:22:17.137295+08:00
g_trend_rel_ret_20d_to_ret_3d,D,price_volume,trend,2023-08-22 00:00:00,2025-12-19 00:00:00,8465,15,2026-04-23T20:22:17.140476+08:00
g_trend_rel_ret_3d_to_ret_1d,D,price_volume,trend,2023-07-28 00:00:00,2025-12-19 00:00:00,8720,15,2026-04-23T20:22:17.143658+08:00
g_trend_rel_ret_5d_to_ret_1d,D,price_volume,trend,2023-08-01 00:00:00,2025-12-19 00:00:00,8690,15,2026-04-23T20:22:17.146416+08:00
g_trend_rel_ret_5d_to_ret_3d,D,price_volume,trend,2023-08-01 00:00:00,2025-12-19 00:00:00,8690,15,2026-04-23T20:22:17.149737+08:00
g_trend_sym_ret_10d__ma_gap_5,D,price_volume,trend,2023-08-08 00:00:00,2025-12-19 00:00:00,8615,15,2026-04-23T20:22:17.152980+08:00
g_trend_sym_ret_10d__ret_20d,D,price_volume,trend,2023-08-22 00:00:00,2025-12-19 00:00:00,8465,15,2026-04-23T20:22:17.155668+08:00
g_trend_sym_ret_1d__ma_gap_5,D,price_volume,trend,2023-07-31 00:00:00,2025-12-19 00:00:00,8705,15,2026-04-23T20:22:17.158907+08:00
g_trend_sym_ret_1d__ret_10d,D,price_volume,trend,2023-08-08 00:00:00,2025-12-19 00:00:00,8615,15,2026-04-23T20:22:17.162151+08:00
g_trend_sym_ret_1d__ret_20d,D,price_volume,trend,2023-08-22 00:00:00,2025-12-19 00:00:00,8465,15,2026-04-23T20:22:17.165091+08:00
g_trend_sym_ret_1d__ret_3d,D,price_volume,trend,2023-07-28 00:00:00,2025-12-19 00:00:00,8720,15,2026-04-23T20:22:17.168351+08:00
g_trend_sym_ret_1d__ret_5d,D,price_volume,trend,2023-08-01 00:00:00,2025-12-19 00:00:00,8690,15,2026-04-23T20:22:17.171586+08:00
g_trend_sym_ret_20d__ma_gap_5,D,price_volume,trend,2023-08-22 00:00:00,2025-12-19 00:00:00,8465,15,2026-04-23T20:22:17.174802+08:00
g_trend_sym_ret_3d__ma_gap_5,D,price_volume,trend,2023-07-31 00:00:00,2025-12-19 00:00:00,8705,15,2026-04-23T20:22:17.177494+08:00
g_trend_sym_ret_3d__ret_10d,D,price_volume,trend,2023-08-08 00:00:00,2025-12-19 00:00:00,8615,15,2026-04-23T20:22:17.180769+08:00
g_trend_sym_ret_3d__ret_20d,D,price_volume,trend,2023-08-22 00:00:00,2025-12-19 00:00:00,8465,15,2026-04-23T20:22:17.183989+08:00
g_trend_sym_ret_3d__ret_5d,D,price_volume,trend,2023-08-01 00:00:00,2025-12-19 00:00:00,8690,15,2026-04-23T20:22:17.186752+08:00
g_trend_sym_ret_5d__ma_gap_5,D,price_volume,trend,2023-08-01 00:00:00,2025-12-19 00:00:00,8690,15,2026-04-23T20:22:17.189995+08:00
g_trend_sym_ret_5d__ret_10d,D,price_volume,trend,2023-08-08 00:00:00,2025-12-19 00:00:00,8615,15,2026-04-23T20:22:17.192694+08:00
g_trend_sym_ret_5d__ret_20d,D,price_volume,trend,2023-08-22 00:00:00,2025-12-19 00:00:00,8465,15,2026-04-23T20:22:17.196144+08:00
g_trend_tanh_breakout_20,D,price_volume,trend,2023-08-21 00:00:00,2025-12-19 00:00:00,8480,15,2026-04-23T20:22:17.198906+08:00
g_trend_tanh_close_to_vwap_day,D,price_volume,trend,2023-07-25 00:00:00,2025-12-19 00:00:00,8765,15,2026-04-23T20:22:17.202209+08:00
g_trend_tanh_ma_cross_5_20,D,price_volume,trend,2023-08-21 00:00:00,2025-12-19 00:00:00,8480,15,2026-04-23T20:22:17.205463+08:00
g_trend_tanh_ma_gap_10,D,price_volume,trend,2023-08-07 00:00:00,2025-12-19 00:00:00,8630,15,2026-04-23T20:22:17.208717+08:00
g_trend_tanh_ma_gap_20,D,price_volume,trend,2023-08-21 00:00:00,2025-12-19 00:00:00,8480,15,2026-04-23T20:22:17.211499+08:00
g_trend_tanh_ma_gap_5,D,price_volume,trend,2023-07-31 00:00:00,2025-12-19 00:00:00,8705,15,2026-04-23T20:22:17.214752+08:00
g_trend_tanh_open_to_close_intraday,D,price_volume,trend,2023-07-25 00:00:00,2025-12-19 00:00:00,8765,15,2026-04-23T20:22:17.217929+08:00
g_trend_tanh_ret_10d,D,price_volume,trend,2023-08-08 00:00:00,2025-12-19 00:00:00,8615,15,2026-04-23T20:22:17.220832+08:00
g_trend_tanh_ret_1d,D,price_volume,trend,2023-07-26 00:00:00,2025-12-19 00:00:00,8750,15,2026-04-23T20:22:17.224300+08:00
g_trend_tanh_ret_20d,D,price_volume,trend,2023-08-22 00:00:00,2025-12-19 00:00:00,8465,15,2026-04-23T20:22:17.227079+08:00
g_trend_tanh_ret_3d,D,price_volume,trend,2023-07-28 00:00:00,2025-12-19 00:00:00,8720,15,2026-04-23T20:22:17.230473+08:00
g_trend_tanh_ret_5d,D,price_volume,trend,2023-08-01 00:00:00,2025-12-19 00:00:00,8690,15,2026-04-23T20:22:20.634487+08:00
ma_cross_5_20,D,price_volume,trend,2023-08-21 00:00:00,2025-12-19 00:00:00,8480,15,2026-04-23T20:22:26.960517+08:00
ma_gap_10,D,price_volume,trend,2023-08-07 00:00:00,2025-12-19 00:00:00,8630,15,2026-04-23T20:22:26.963778+08:00
ma_gap_20,D,price_volume,trend,2023-08-21 00:00:00,2025-12-19 00:00:00,8480,15,2026-04-23T20:22:26.967030+08:00
ma_gap_5,D,price_volume,trend,2023-07-31 00:00:00,2025-12-19 00:00:00,8705,15,2026-04-23T20:22:26.969770+08:00
mom_10,D,price_volume,trend,2023-08-08 00:00:00,2025-12-19 00:00:00,8615,15,2026-04-23T20:22:26.988702+08:00
mom_20,D,price_volume,trend,2023-08-22 00:00:00,2025-12-19 00:00:00,8465,15,2026-04-23T20:22:26.991597+08:00
mom_5,D,price_volume,trend,2023-08-01 00:00:00,2025-12-19 00:00:00,8690,15,2026-04-23T20:22:26.994813+08:00
momentum_quality_20,D,price_volume,trend,2023-08-22 00:00:00,2025-12-19 00:00:00,8465,15,2026-04-23T20:22:26.997773+08:00
trend_shock_5_20,D,price_volume,trend,2023-08-22 00:00:00,2025-12-19 00:00:00,8465,15,2026-04-23T20:23:15.343698+08:00
trend_vol_regime,D,price_volume,trend,2023-08-22 00:00:00,2025-12-19 00:00:00,8465,15,2026-04-23T20:23:15.347069+08:00
atr_norm_14,D,price_volume,volatility,2023-08-14 00:00:00,2025-12-19 00:00:00,8555,15,2026-04-23T20:19:56.596499+08:00
downside_vol_ratio_20,D,price_volume,volatility,2023-08-22 00:00:00,2025-12-19 00:00:00,8465,15,2026-04-23T20:20:02.468157+08:00
g_volatility_diff_atr_norm_14__downside_vol_ratio_20,D,price_volume,volatility,2023-08-22 00:00:00,2025-12-19 00:00:00,8465,15,2026-04-23T20:22:20.637611+08:00
g_volatility_diff_atr_norm_14__intraday_range,D,price_volume,volatility,2023-08-14 00:00:00,2025-12-19 00:00:00,8555,15,2026-04-23T20:22:20.640665+08:00
g_volatility_diff_atr_norm_14__jump_ratio_5m,D,price_volume,volatility,2023-08-14 00:00:00,2025-12-19 00:00:00,8555,15,2026-04-23T20:22:20.643038+08:00
g_volatility_diff_atr_norm_14__minute_realized_vol_5m,D,price_volume,volatility,2023-08-14 00:00:00,2025-12-19 00:00:00,8555,15,2026-04-23T20:22:20.646870+08:00
g_volatility_diff_atr_norm_14__realized_vol_20,D,price_volume,volatility,2023-08-22 00:00:00,2025-12-19 00:00:00,8465,15,2026-04-23T20:22:20.649856+08:00
g_volatility_diff_downside_vol_ratio_20__intraday_range,D,price_volume,volatility,2023-08-22 00:00:00,2025-12-19 00:00:00,8465,15,2026-04-23T20:22:20.653154+08:00
g_volatility_diff_downside_vol_ratio_20__jump_ratio_5m,D,price_volume,volatility,2023-08-22 00:00:00,2025-12-19 00:00:00,8465,15,2026-04-23T20:22:20.656295+08:00
g_volatility_diff_downside_vol_ratio_20__minute_realized_vol_5m,D,price_volume,volatility,2023-08-22 00:00:00,2025-12-19 00:00:00,8465,15,2026-04-23T20:22:20.659261+08:00
g_volatility_diff_intraday_range__jump_ratio_5m,D,price_volume,volatility,2023-07-25 00:00:00,2025-12-19 00:00:00,8765,15,2026-04-23T20:22:20.662445+08:00
g_volatility_diff_intraday_range__minute_realized_vol_5m,D,price_volume,volatility,2023-07-25 00:00:00,2025-12-19 00:00:00,8765,15,2026-04-23T20:22:20.665434+08:00
g_volatility_diff_jump_ratio_5m__minute_realized_vol_5m,D,price_volume,volatility,2023-07-25 00:00:00,2025-12-19 00:00:00,8765,15,2026-04-23T20:22:20.668487+08:00
g_volatility_diff_realized_vol_20__downside_vol_ratio_20,D,price_volume,volatility,2023-08-22 00:00:00,2025-12-19 00:00:00,8465,15,2026-04-23T20:22:20.671475+08:00
g_volatility_diff_realized_vol_20__intraday_range,D,price_volume,volatility,2023-08-22 00:00:00,2025-12-19 00:00:00,8465,15,2026-04-23T20:22:20.674563+08:00
g_volatility_diff_realized_vol_20__jump_ratio_5m,D,price_volume,volatility,2023-08-22 00:00:00,2025-12-19 00:00:00,8465,15,2026-04-23T20:22:20.677761+08:00
g_volatility_diff_realized_vol_20__minute_realized_vol_5m,D,price_volume,volatility,2023-08-22 00:00:00,2025-12-19 00:00:00,8465,15,2026-04-23T20:22:20.680824+08:00
g_volatility_lvl_atr_norm_14,D,price_volume,volatility,2023-08-14 00:00:00,2025-12-19 00:00:00,8555,15,2026-04-23T20:22:20.683913+08:00
g_volatility_lvl_barra_volatility_proxy,D,price_volume,volatility,2023-08-22 00:00:00,2025-12-19 00:00:00,8465,15,2026-04-23T20:22:20.686807+08:00
g_volatility_lvl_downside_vol_ratio_20,D,price_volume,volatility,2023-08-22 00:00:00,2025-12-19 00:00:00,8465,15,2026-04-23T20:22:20.689786+08:00
g_volatility_lvl_intraday_range,D,price_volume,volatility,2023-07-25 00:00:00,2025-12-19 00:00:00,8765,15,2026-04-23T20:22:20.693007+08:00
g_volatility_lvl_jump_ratio_5m,D,price_volume,volatility,2023-07-25 00:00:00,2025-12-19 00:00:00,8765,15,2026-04-23T20:22:20.695939+08:00
g_volatility_lvl_minute_realized_vol_5m,D,price_volume,volatility,2023-07-25 00:00:00,2025-12-19 00:00:00,8765,15,2026-04-23T20:22:20.698376+08:00
g_volatility_lvl_minute_ret_kurt_5m,D,price_volume,volatility,2023-07-25 00:00:00,2025-12-19 00:00:00,8765,15,2026-04-23T20:22:20.701343+08:00
g_volatility_lvl_realized_vol_20,D,price_volume,volatility,2023-08-22 00:00:00,2025-12-19 00:00:00,8465,15,2026-04-23T20:22:20.704320+08:00
g_volatility_neg_atr_norm_14,D,price_volume,volatility,2023-08-14 00:00:00,2025-12-19 00:00:00,8555,15,2026-04-23T20:22:20.707991+08:00
g_volatility_neg_barra_volatility_proxy,D,price_volume,volatility,2023-08-22 00:00:00,2025-12-19 00:00:00,8465,15,2026-04-23T20:22:20.710715+08:00
g_volatility_neg_downside_vol_ratio_20,D,price_volume,volatility,2023-08-22 00:00:00,2025-12-19 00:00:00,8465,15,2026-04-23T20:22:20.713946+08:00
g_volatility_neg_intraday_range,D,price_volume,volatility,2023-07-25 00:00:00,2025-12-19 00:00:00,8765,15,2026-04-23T20:22:20.717184+08:00
g_volatility_neg_jump_ratio_5m,D,price_volume,volatility,2023-07-25 00:00:00,2025-12-19 00:00:00,8765,15,2026-04-23T20:22:20.719876+08:00
g_volatility_neg_minute_realized_vol_5m,D,price_volume,volatility,2023-07-25 00:00:00,2025-12-19 00:00:00,8765,15,2026-04-23T20:22:20.723212+08:00
g_volatility_neg_minute_ret_kurt_5m,D,price_volume,volatility,2023-07-25 00:00:00,2025-12-19 00:00:00,8765,15,2026-04-23T20:22:20.726467+08:00
g_volatility_neg_realized_vol_20,D,price_volume,volatility,2023-08-22 00:00:00,2025-12-19 00:00:00,8465,15,2026-04-23T20:22:20.729167+08:00
g_volatility_ratio_atr_norm_14__downside_vol_ratio_20,D,price_volume,volatility,2023-08-22 00:00:00,2025-12-19 00:00:00,8465,15,2026-04-23T20:22:20.732412+08:00
g_volatility_ratio_atr_norm_14__intraday_range,D,price_volume,volatility,2023-08-14 00:00:00,2025-12-19 00:00:00,8555,15,2026-04-23T20:22:20.735187+08:00
g_volatility_ratio_atr_norm_14__jump_ratio_5m,D,price_volume,volatility,2023-08-14 00:00:00,2025-12-19 00:00:00,8555,15,2026-04-23T20:22:20.738375+08:00
g_volatility_ratio_atr_norm_14__minute_realized_vol_5m,D,price_volume,volatility,2023-08-14 00:00:00,2025-12-19 00:00:00,8555,15,2026-04-23T20:22:20.741502+08:00
g_volatility_ratio_atr_norm_14__realized_vol_20,D,price_volume,volatility,2023-08-22 00:00:00,2025-12-19 00:00:00,8465,15,2026-04-23T20:22:20.744488+08:00
g_volatility_ratio_downside_vol_ratio_20__intraday_range,D,price_volume,volatility,2023-08-22 00:00:00,2025-12-19 00:00:00,8465,15,2026-04-23T20:22:20.747428+08:00
g_volatility_ratio_downside_vol_ratio_20__jump_ratio_5m,D,price_volume,volatility,2023-08-22 00:00:00,2025-12-19 00:00:00,8465,15,2026-04-23T20:22:20.750817+08:00
g_volatility_ratio_downside_vol_ratio_20__minute_realized_vol_5m,D,price_volume,volatility,2023-08-22 00:00:00,2025-12-19 00:00:00,8465,15,2026-04-23T20:22:20.753799+08:00
g_volatility_ratio_intraday_range__jump_ratio_5m,D,price_volume,volatility,2023-07-25 00:00:00,2025-12-19 00:00:00,8765,15,2026-04-23T20:22:20.756513+08:00
g_volatility_ratio_intraday_range__minute_realized_vol_5m,D,price_volume,volatility,2023-07-25 00:00:00,2025-12-19 00:00:00,8765,15,2026-04-23T20:22:20.759720+08:00
g_volatility_ratio_jump_ratio_5m__minute_realized_vol_5m,D,price_volume,volatility,2023-07-25 00:00:00,2025-12-19 00:00:00,8765,15,2026-04-23T20:22:20.762903+08:00
g_volatility_ratio_realized_vol_20__downside_vol_ratio_20,D,price_volume,volatility,2023-08-22 00:00:00,2025-12-19 00:00:00,8465,15,2026-04-23T20:22:20.766080+08:00
g_volatility_ratio_realized_vol_20__intraday_range,D,price_volume,volatility,2023-08-22 00:00:00,2025-12-19 00:00:00,8465,15,2026-04-23T20:22:20.774403+08:00
g_volatility_ratio_realized_vol_20__jump_ratio_5m,D,price_volume,volatility,2023-08-22 00:00:00,2025-12-19 00:00:00,8465,15,2026-04-23T20:22:20.780993+08:00
g_volatility_ratio_realized_vol_20__minute_realized_vol_5m,D,price_volume,volatility,2023-08-22 00:00:00,2025-12-19 00:00:00,8465,15,2026-04-23T20:22:20.787012+08:00
g_volatility_rel_atr_norm_14_to_realized_vol_20,D,price_volume,volatility,2023-08-22 00:00:00,2025-12-19 00:00:00,8465,15,2026-04-23T20:22:20.791303+08:00
g_volatility_rel_barra_volatility_proxy_to_atr_norm_14,D,price_volume,volatility,2023-08-22 00:00:00,2025-12-19 00:00:00,8465,15,2026-04-23T20:22:20.794852+08:00
g_volatility_rel_barra_volatility_proxy_to_realized_vol_20,D,price_volume,volatility,2023-08-22 00:00:00,2025-12-19 00:00:00,8465,15,2026-04-23T20:22:20.799217+08:00
g_volatility_rel_downside_vol_ratio_20_to_atr_norm_14,D,price_volume,volatility,2023-08-22 00:00:00,2025-12-19 00:00:00,8465,15,2026-04-23T20:22:20.802501+08:00
g_volatility_rel_downside_vol_ratio_20_to_realized_vol_20,D,price_volume,volatility,2023-08-22 00:00:00,2025-12-19 00:00:00,8465,15,2026-04-23T20:22:20.805174+08:00
g_volatility_rel_intraday_range_to_atr_norm_14,D,price_volume,volatility,2023-08-14 00:00:00,2025-12-19 00:00:00,8555,15,2026-04-23T20:22:20.808607+08:00
g_volatility_rel_intraday_range_to_realized_vol_20,D,price_volume,volatility,2023-08-22 00:00:00,2025-12-19 00:00:00,8465,15,2026-04-23T20:22:20.811711+08:00
g_volatility_rel_jump_ratio_5m_to_atr_norm_14,D,price_volume,volatility,2023-08-14 00:00:00,2025-12-19 00:00:00,8555,15,2026-04-23T20:22:20.814833+08:00
g_volatility_rel_jump_ratio_5m_to_realized_vol_20,D,price_volume,volatility,2023-08-22 00:00:00,2025-12-19 00:00:00,8465,15,2026-04-23T20:22:20.817869+08:00
g_volatility_rel_minute_realized_vol_5m_to_atr_norm_14,D,price_volume,volatility,2023-08-14 00:00:00,2025-12-19 00:00:00,8555,15,2026-04-23T20:22:20.820942+08:00
g_volatility_rel_minute_realized_vol_5m_to_realized_vol_20,D,price_volume,volatility,2023-08-22 00:00:00,2025-12-19 00:00:00,8465,15,2026-04-23T20:22:20.823880+08:00
g_volatility_rel_minute_ret_kurt_5m_to_atr_norm_14,D,price_volume,volatility,2023-08-14 00:00:00,2025-12-19 00:00:00,8555,15,2026-04-23T20:22:20.826809+08:00
g_volatility_rel_minute_ret_kurt_5m_to_realized_vol_20,D,price_volume,volatility,2023-08-22 00:00:00,2025-12-19 00:00:00,8465,15,2026-04-23T20:22:20.830018+08:00
g_volatility_rel_realized_vol_20_to_atr_norm_14,D,price_volume,volatility,2023-08-22 00:00:00,2025-12-19 00:00:00,8465,15,2026-04-23T20:22:20.833305+08:00
g_volatility_sym_atr_norm_14__downside_vol_ratio_20,D,price_volume,volatility,2023-08-22 00:00:00,2025-12-19 00:00:00,8465,15,2026-04-23T20:22:20.836031+08:00
g_volatility_sym_atr_norm_14__intraday_range,D,price_volume,volatility,2023-08-14 00:00:00,2025-12-19 00:00:00,8555,15,2026-04-23T20:22:20.838975+08:00
g_volatility_sym_atr_norm_14__jump_ratio_5m,D,price_volume,volatility,2023-08-14 00:00:00,2025-12-19 00:00:00,8555,15,2026-04-23T20:22:20.842229+08:00
g_volatility_sym_atr_norm_14__minute_realized_vol_5m,D,price_volume,volatility,2023-08-14 00:00:00,2025-12-19 00:00:00,8555,15,2026-04-23T20:22:26.825596+08:00
g_volatility_sym_atr_norm_14__realized_vol_20,D,price_volume,volatility,2023-08-22 00:00:00,2025-12-19 00:00:00,8465,15,2026-04-23T20:22:26.830249+08:00
g_volatility_sym_downside_vol_ratio_20__intraday_range,D,price_volume,volatility,2023-08-22 00:00:00,2025-12-19 00:00:00,8465,15,2026-04-23T20:22:26.834174+08:00
g_volatility_sym_downside_vol_ratio_20__jump_ratio_5m,D,price_volume,volatility,2023-08-22 00:00:00,2025-12-19 00:00:00,8465,15,2026-04-23T20:22:26.837254+08:00
g_volatility_sym_downside_vol_ratio_20__minute_realized_vol_5m,D,price_volume,volatility,2023-08-22 00:00:00,2025-12-19 00:00:00,8465,15,2026-04-23T20:22:26.840817+08:00
g_volatility_sym_intraday_range__jump_ratio_5m,D,price_volume,volatility,2023-07-25 00:00:00,2025-12-19 00:00:00,8765,15,2026-04-23T20:22:26.844159+08:00
g_volatility_sym_intraday_range__minute_realized_vol_5m,D,price_volume,volatility,2023-07-25 00:00:00,2025-12-19 00:00:00,8765,15,2026-04-23T20:22:26.847292+08:00
g_volatility_sym_jump_ratio_5m__minute_realized_vol_5m,D,price_volume,volatility,2023-07-25 00:00:00,2025-12-19 00:00:00,8765,15,2026-04-23T20:22:26.850148+08:00
